T,Bx,Bz,Oc,j,z,pp,cc,joint,C,Acut,dA
70.0,0.23226114680059184,0.005,1.7782794100389228,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.01506144326611176,0.008676964579288187,0.00013068760973301033
70.0,0.23226114680059184,0.005,1.8836490894898021,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.01506199557100072,0.008676964579288187,0.00013069240206296882
70.0,0.23226114680059184,0.005,1.9952623149688808,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.01506248784351993,0.008676964579288187,0.00013069667349418135
70.0,0.23226114680059184,0.005,2.1134890398366477,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015062926605909615,0.008676964579288187,0.00013070048061989537
70.0,0.23226114680059184,0.005,2.23872113856834,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015063317672401993,0.008676964579288187,0.00013070387388999788
70.0,0.23226114680059184,0.005,2.371373705661655,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0150636662259535,0.008676964579288187,0.0001307068982768183
70.0,0.23226114680059184,0.005,2.5118864315095824,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015063976886686484,0.008676964579288187,0.00013070959386899457
70.0,0.23226114680059184,0.005,2.6607250597988115,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015064253772930854,0.008676964579288187,0.00013071199640112945
70.0,0.23226114680059184,0.005,2.818382931264455,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015064500555661622,0.008676964579288187,0.0001307141377261431
70.0,0.23226114680059184,0.005,2.9853826189179604,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.0150647205070436,0.008676964579288187,0.0001307160462364937
70.0,0.23226114680059184,0.005,3.1622776601683795,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015064916543718358,0.008676964579288187,0.0001307177472397768
70.0,0.23226114680059184,0.005,3.3496543915782793,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015065091265400904,0.008676964579288187,0.0001307192632936275
70.0,0.23226114680059184,0.005,3.548133892335757,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015065246989292663,0.008676964579288187,0.00013072061450432044
